order_100000.phone_no,order_100000.owner_name,order_100000.optdate,order_100000.prodname,order_100000.sm_name,order_100000.offerid,order_100000.offername,order_100000.business_name,order_100000.owner_code,order_100000.prodprcid,order_100000.prodprcname,order_100000.effdate,order_100000.expdate,order_100000.orderdate,order_100000.cost,order_100000.mode_time,order_100000.prodstatus,order_100000.run_name,order_100000.orderno,order_100000.offertype
2028358,HC级,2014-12-10 15:18:05,关闭电视营业厅订购产品,互动电视,GZ122001,关闭电视营业厅订购功能,正常状态,00,120300,关闭电视营业厅功能-包月-0元,2014-12-10 00:00:00,2050-01-01 00:00:00,2014-12-10 15:18:05,0,Y,YY,正常,2046515727,1
2028358,HE级,2014-11-17 13:03:42,互动虚拟包,互动电视,00065548,优惠购机一(499元)(26.5元/月),到期暂停状态,NULL,NULL,NULL,2012-08-31 00:00:00,2013-11-30 23:59:59,2012-08-31 11:59:36,NULL,N,YD,正常,190518884,0
2028358,HC级,2014-11-16 13:05:57,广州基本点播组,互动电视,GZ101369,支持单片点播权限(按片付费),正常状态,00,R3259,0资费,2013-12-05 00:00:00,2050-01-01 00:00:00,2013-12-05 15:47:58,0,Y,BY,正常,256847507,1
2028358,HE级,2014-11-17 13:03:42,发现之旅,互动电视,GZ100867,新十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-08-31 00:00:00,2013-02-28 23:59:59,2012-08-31 11:59:36,NULL,N,YD,正常,190518884,1
2028358,HE级,2014-11-17 13:03:42,基本组_点播,互动电视,00065548,优惠购机一(499元)(26.5元/月),到期暂停状态,NULL,NULL,NULL,2012-08-31 00:00:00,2013-11-30 23:59:59,2012-08-31 11:59:36,NULL,N,YD,正常,190518884,0
2028358,HC级,2014-11-17 13:03:42,劲爆体育,互动电视,GZ100867,新十套付费节目(0元/半年),到期暂停状态,00,R1992,新十套付费节目(0元/半年),2012-08-31 00:00:00,2013-02-28 23:59:59,2012-08-31 11:59:36,0,Y,YD,正常,190518884,1
2028358,HE级,2014-11-17 13:03:42,风云足球,互动电视,GZ100867,新十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-08-31 00:00:00,2013-02-28 23:59:59,2012-08-31 11:59:36,NULL,N,YD,正常,190518884,1
2028358,HE级,2014-11-16 13:05:57,标高清直播基本包_广州,互动电视,00086954,互动套餐-包月-26.5元-不含单点,正常状态,NULL,NULL,NULL,2013-12-01 00:00:00,2030-12-31 23:59:59,2013-12-05 13:22:36,NULL,N,BY,正常,256835333,0
2028358,HC级,2014-11-17 13:03:42,所有基本节目_回看,互动电视,GZ100869,奥运抽奖专用-全时移回看包(0元/月),到期暂停状态,00,R1994,奥运抽奖专用-全时移回看包(0元/月),2013-01-01 00:00:00,2013-01-31 23:59:59,2012-10-23 11:26:44,0,Y,YD,正常,198126020,1
2028358,HE级,2014-11-17 13:03:42,所有基本节目_时移,互动电视,GZ100736,全时移回看-1月-0元,到期暂停状态,NULL,NULL,NULL,2012-08-31 00:00:00,2012-09-30 23:59:59,2012-08-31 11:59:36,NULL,N,YD,正常,190518884,1
2028358,HE级,2014-11-16 13:05:57,标清直播基本包_广州,互动电视,00086954,互动套餐-包月-26.5元-不含单点,正常状态,NULL,NULL,NULL,2013-12-01 00:00:00,2030-12-31 23:59:59,2013-12-05 13:22:36,NULL,N,BY,正常,256835333,0
2028358,HC级,2014-11-17 13:03:42,标清直播基本包_广州,互动电视,00065548,优惠购机一(499元)(26.5元/月),到期暂停状态,00,R2628,互动499购机-26.5元,2012-08-31 00:00:00,2013-11-30 23:59:59,2012-08-31 11:59:36,26.5,Y,YD,正常,190518884,0
2028358,HE级,2014-11-16 13:05:57,个人用户免费专区_点播,互动电视,00086954,互动套餐-包月-26.5元-不含单点,正常状态,NULL,NULL,NULL,2013-12-01 00:00:00,2030-12-31 23:59:59,2013-12-05 13:22:36,NULL,N,BY,正常,256835333,0
2028358,HE级,2014-11-17 13:03:42,全纪实,互动电视,GZ100867,新十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-08-31 00:00:00,2013-02-28 23:59:59,2012-08-31 11:59:36,NULL,N,YD,正常,190518884,1
2028358,HC级,2014-11-17 13:03:42,所有基本节目_回看,互动电视,GZ100727,全时移回看-包月,到期暂停状态,00,R2298,全时移回看包(0元/月),2012-11-01 00:00:00,2012-12-31 23:59:59,2012-10-17 11:09:32,0,Y,YD,正常,197724289,1
2028358,HE级,2014-11-17 13:03:42,国防军事,互动电视,GZ100867,新十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-08-31 00:00:00,2013-02-28 23:59:59,2012-08-31 11:59:36,NULL,N,YD,正常,190518884,1
2028358,HE级,2014-11-17 13:03:42,所有基本节目_时移,互动电视,GZ100727,全时移回看-包月-0元,到期暂停状态,NULL,NULL,NULL,2012-11-01 00:00:00,2012-12-31 23:59:59,2012-10-17 11:09:32,NULL,N,YD,正常,197724289,1
2028358,HE级,2014-11-17 13:03:42,收藏天下,互动电视,GZ100867,新十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-08-31 00:00:00,2013-02-28 23:59:59,2012-08-31 11:59:36,NULL,N,YD,正常,190518884,1
2028358,HC级,2014-11-17 13:03:42,所有基本节目_回看,互动电视,GZ100736,全时移回看-1月-0元,到期暂停状态,00,R2693,全时移回看包(0元一个月),2012-08-31 00:00:00,2012-09-30 23:59:59,2012-08-31 11:59:36,0,Y,YD,正常,190518884,1
2028358,HE级,2014-11-17 13:03:42,都市剧场,互动电视,GZ100867,新十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-08-31 00:00:00,2013-02-28 23:59:59,2012-08-31 11:59:36,NULL,N,YD,正常,190518884,1
2028358,HC级,2014-11-16 13:05:57,互动虚拟包,互动电视,00086954,互动套餐-包月-26.5元-不含单点,正常状态,00,R1965,互动标准包-包月-26.5元-不含点播,2013-12-01 00:00:00,2030-12-31 23:59:59,2013-12-05 13:22:36,26.5,Y,BY,正常,256835333,0
2028358,HE级,2014-11-17 13:03:42,东方财经,互动电视,GZ100867,新十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-08-31 00:00:00,2013-02-28 23:59:59,2012-08-31 11:59:36,NULL,N,YD,正常,190518884,1
2028358,HE级,2014-11-17 13:03:42,个人用户免费专区_点播,互动电视,00065548,优惠购机一(499元)(26.5元/月),到期暂停状态,NULL,NULL,NULL,2012-08-31 00:00:00,2013-11-30 23:59:59,2012-08-31 11:59:36,NULL,N,YD,正常,190518884,0
2028847,HC级,2016-08-08 09:17:27,广州基本点播组,互动电视,GZ101369,支持单片点播权限(按片付费),正常状态,00,120303,支持单片点播权限(按片付费),2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,0,Y,YY,正常,2129080191,1
2028847,HE级,2016-08-08 09:17:27,标高清直播基本包_广州,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,NULL,N,YY,正常,2129080191,0
2028847,HE级,2016-08-08 09:17:27,宝贝家,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,NULL,N,YY,正常,2129080191,0
2028847,HE级,2016-08-08 09:17:27,精彩点_点播,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,NULL,N,YY,正常,2129080191,0
2028847,HE级,2016-08-08 09:17:27,所有基本节目_回看,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,NULL,N,YY,欠费暂停,2129080191,0
2028847,HE级,2016-08-08 09:17:27,东方财经,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,NULL,N,YY,正常,2129080191,0
2028847,HE级,2016-08-08 09:17:27,先锋乒羽,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,NULL,N,YY,欠费暂停,2129080191,0
2028847,HE级,2016-08-08 09:17:27,中华美食,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,NULL,N,YY,正常,2129080191,0
2028847,HC级,2016-08-08 09:17:27,互动空指令产品,互动电视,GZ122657,预存480元-加送300元-32.5节目专用,正常状态,00,121308,预存480元-加送300元-32.5节目专用,2016-08-08 09:17:27,2018-07-31 23:59:59,2016-08-08 09:17:27,480,Y,YY,正常,2129080191,1
2028847,HE级,2016-08-08 09:17:27,广州个人用户免费专区点播,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,NULL,N,YY,正常,2129080191,0
2028847,HE级,2016-08-08 09:17:27,高尔夫.网球频道,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,NULL,N,YY,正常,2129080191,0
2028847,HE级,2016-08-08 09:17:27,所有基本节目_时移,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,NULL,N,YY,正常,2129080191,0
2028847,HE级,2016-08-08 09:17:27,快乐垂钓,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,NULL,N,YY,欠费暂停,2129080191,0
2028847,HE级,2016-08-08 09:17:27,DOXTV,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,NULL,N,YY,正常,2129080191,0
2028847,HE级,2016-08-08 09:17:27,应用类点播组,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,NULL,N,YY,正常,2129080191,0
2028847,HE级,2016-08-08 09:17:27,劲爆体育,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,NULL,N,YY,正常,2129080191,0
2028847,HE级,2016-08-08 09:17:27,七彩戏剧,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,NULL,N,YY,正常,2129080191,0
2028847,HC级,2016-08-08 09:17:27,标清直播基本包_广州,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,00,120972,互动+联合宽带-59元包,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,59,Y,YY,正常,2129080191,0
2028847,HE级,2016-08-08 09:17:27,专业频道-月享(空),互动电视,GZ122657,预存480元-加送300元-32.5节目专用,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2018-07-31 23:59:59,2016-08-08 09:17:27,NULL,N,YY,欠费暂停,2129080191,1
2028847,HE级,2016-08-08 09:17:27,直播A,互动电视,GZ122560,互动+联合宽带-59元包,正常状态,NULL,NULL,NULL,2016-08-08 09:17:27,2050-01-01 00:00:00,2016-08-08 09:17:27,NULL,N,YY,欠费暂停,2129080191,0
2029942,HC级,2010-02-01 02:20:07,有线电视,模拟有线电视,BO000569,有线电视－普通包(5元/月),到期暂停状态,00,R0369,有线电视－普通包(5元/月),2009-12-01 00:00:00,2010-01-31 23:59:59,2009-11-27 00:00:00,5,Y,YD,正常,1456454,0
2029942,HC级,2010-01-31 21:15:10,有线电视,模拟有线电视,BO000330,有线电视－普通包 (0元/月),正常状态,00,R1672,有线电视－普通包 (0元/月),2010-02-01 00:00:00,2030-01-01 23:59:59,2010-01-31 21:15:10,0,Y,YY,正常,76438271,0
2031346,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2043955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2045098,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2046193,HE级,2015-04-02 17:25:37,广州基本点播组,互动电视,GD000326,互动+联合宽带-标准包,到期暂停状态,NULL,NULL,NULL,2014-09-25 18:19:06,2015-03-31 00:00:00,2014-09-26 08:59:17,NULL,N,YD,正常,2034330742,0
2046193,HE级,2015-04-01 00:33:30,所有基本节目_回看,互动电视,GZ100870,世界杯-全时移回看(0元/三个月),到期暂停状态,00,R1995,世界杯-全时移回看(0元/三个月),2015-01-01 00:00:00,2015-03-31 23:59:59,2014-09-26 08:59:17,0,Y,YD,正常,2034330742,1
2046193,HE级,2015-04-09 09:09:33,广州基本点播组,互动电视,GZ101369,支持单片点播权限(按片付费),正常状态,00,120303,支持单片点播权限(按片付费),2015-04-09 00:00:00,2050-01-01 00:00:00,2015-04-09 09:09:33,0,Y,YY,正常,2063496122,1
2046193,HE级,2018-03-01 01:12:36,所有基本节目_时移,互动电视,GZ101373,快乐点-1月-0元-免费体验,到期暂停状态,00,121726,快乐点-1月-0元-免费体验,2018-02-01 00:00:00,2018-02-28 23:59:59,2018-02-01 13:14:10,0,Y,YD,正常,2256919316,1
2046193,HC级,2014-09-26 08:59:17,标清直播基本包_广州,互动电视,GD000326,互动+联合宽带-标准包,正常状态,00,R2934,互动+联合宽带-包月-26.5元-280购机,2014-09-25 18:19:06,2050-01-01 00:00:00,2014-09-26 08:59:17,26.5,Y,YY,正常,2034330742,0
2046193,HE级,2014-09-26 08:59:17,标高清直播基本包_广州,互动电视,GD000326,互动+联合宽带-标准包,正常状态,NULL,NULL,NULL,2014-09-25 18:19:06,2050-01-01 00:00:00,2014-09-26 08:59:17,NULL,N,YY,正常,2034330742,0
2046193,HE级,2014-09-26 08:59:17,广州个人用户免费专区点播,互动电视,GD000326,互动+联合宽带-标准包,正常状态,NULL,NULL,NULL,2014-09-25 18:19:06,2050-01-01 00:00:00,2014-09-26 08:59:17,NULL,N,YY,正常,2034330742,0
2046193,HE级,2015-04-01 00:33:30,所有基本节目_时移,互动电视,GZ100870,世界杯-全时移回看(0元/三个月),到期暂停状态,NULL,NULL,NULL,2015-01-01 00:00:00,2015-03-31 23:59:59,2014-09-26 08:59:17,NULL,N,YD,正常,2034330742,1
2046193,HE级,2015-01-01 00:55:15,所有基本节目_时移,互动电视,GZ100893,全时移回看-3月-0元,到期暂停状态,NULL,NULL,NULL,2014-09-25 18:19:06,2014-12-31 23:59:59,2014-09-26 08:59:17,NULL,N,YD,正常,2034330742,1
2046193,HE级,2015-01-01 00:55:15,所有基本节目_回看,互动电视,GZ100893,全时移回看-3月-0元,到期暂停状态,00,R2066,全时移回看包(0元/3个月),2014-09-25 18:19:06,2014-12-31 23:59:59,2014-09-26 08:59:17,0,Y,YD,正常,2034330742,1
2046193,HE级,2014-09-26 08:59:17,应用类点播组,互动电视,GD000326,互动+联合宽带-标准包,正常状态,NULL,NULL,NULL,2014-09-25 18:19:06,2050-01-01 00:00:00,2014-09-26 08:59:17,NULL,N,YY,正常,2034330742,0
2000585,HC级,2013-08-03 17:43:53,广州基本点播组,互动电视,GZ101369,支持单片点播权限(按片付费),正常状态,00,R3259,0资费,2013-08-03 00:00:00,2050-01-01 00:00:00,2013-08-03 17:43:53,0,Y,YY,正常,236049202,1
2000585,HE级,2013-08-03 17:43:53,应用类_点播,互动电视,00117902,[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),正常状态,NULL,NULL,NULL,2013-08-03 00:00:00,2050-01-01 00:00:00,2013-08-03 17:43:53,NULL,N,YY,正常,236049202,0
2000585,HE级,2013-08-03 17:43:53,互动虚拟包,互动电视,00117902,[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),正常状态,NULL,NULL,NULL,2013-08-03 00:00:00,2030-12-31 23:59:59,2013-08-03 17:43:53,NULL,N,YY,正常,236049202,0
2000585,HC级,2013-12-01 00:48:51,互动虚拟包,互动电视,00133808,全时移回看(包3个月)(0元/月),到期暂停状态,00,R1820,全时移回看(包3个月)(0元/月),2013-08-03 17:44:43,2013-11-30 23:59:59,2013-08-03 17:44:43,0.0,Y,YD,正常,236049202,1
2000585,HE级,2013-08-03 17:43:53,个人用户免费专区_点播,互动电视,00117902,[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),正常状态,NULL,NULL,NULL,2013-08-03 00:00:00,2050-01-01 00:00:00,2013-08-03 17:43:53,NULL,N,YY,正常,236049202,0
2000585,HE级,2013-08-03 17:43:53,标高清直播基本包_广州,互动电视,00117902,[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),正常状态,NULL,NULL,NULL,2013-08-03 00:00:00,2050-01-01 00:00:00,2013-08-03 17:43:53,NULL,N,YY,正常,236049202,0
2000585,HE级,2013-12-01 00:48:51,所有基本节目_回看,互动电视,00133808,全时移回看(包3个月)(0元/月),到期暂停状态,NULL,NULL,NULL,2013-08-03 17:44:43,2013-11-30 23:59:59,2013-08-03 17:44:43,NULL,N,YD,正常,236049202,1
2000585,HE级,2015-04-22 09:36:14,基本组_点播,互动电视,00117902,[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),到期暂停状态,NULL,NULL,NULL,2013-08-03 00:00:00,2015-03-31 00:00:00,2013-08-03 17:43:53,NULL,N,YD,正常,236049202,0
2000585,HC级,2013-08-03 17:43:53,标清直播基本包_广州,互动电视,00117902,[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),正常状态,00,R1926,[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),2013-08-03 00:00:00,2050-01-01 00:00:00,2013-08-03 17:43:53,26.5,Y,YY,正常,236049202,0
2000585,HE级,2013-12-01 00:48:51,所有基本节目_时移,互动电视,00133808,全时移回看(包3个月)(0元/月),到期暂停状态,NULL,NULL,NULL,2013-08-03 17:44:43,2013-11-30 23:59:59,2013-08-03 17:44:43,NULL,N,YD,正常,236049202,1
2002748,HC级,2013-09-15 20:06:55,有线电视,模拟有线电视,BO000565,有线电视－普通包(月租0元),正常状态,00,R0365,有线电视－普通包(月租0元),2013-09-15 00:00:00,2050-01-01 00:00:00,2013-09-15 20:06:55,0,Y,YY,正常,244669433,0
2012747,HC级,2010-01-31 21:15:10,有线电视,模拟有线电视,BO000330,有线电视－普通包 (0元/月),正常状态,00,R1672,有线电视－普通包 (0元/月),2010-02-01 00:00:00,2030-01-01 23:59:59,2010-01-31 21:15:10,0,Y,YY,正常,76438271,0
2021231,HC级,2014-04-11 19:20:05,宽带空指令产品,珠江宽频,GZ000002,联合宽带主销售品(空包),欠费暂停状态,00,3907,宽带虚拟包0元-100元调试费,2014-04-11 19:20:05,2050-01-01 00:00:00,2014-04-11 19:20:05,0,Y,YB,欠费暂停,565656,0
2025515,HC级,2010-02-01 02:18:21,有线电视,模拟有线电视,BO000569,有线电视－普通包(5元/月),到期暂停状态,00,R0369,有线电视－普通包(5元/月),2009-12-01 00:00:00,2010-01-31 23:59:59,2009-11-27 00:00:00,5,Y,YD,正常,1456454,0
2025515,HC级,2010-01-31 21:15:10,有线电视,模拟有线电视,BO000330,有线电视－普通包 (0元/月),正常状态,00,R1672,有线电视－普通包 (0元/月),2010-02-01 00:00:00,2030-01-01 23:59:59,2010-01-31 21:15:10,0,Y,YY,正常,76438271,0
2025818,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2032931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2034302,EE级,2013-04-01 00:22:49,基本包,数字电视,BO002327,整转包(月租26.5元),到期暂停状态,NULL,NULL,NULL,2013-01-01 00:00:00,2013-03-31 23:59:59,2012-12-31 22:49:40,NULL,N,YD,正常,206498167,0
2034302,EE级,2018-04-01 00:36:15,数字电视,数字电视,BO005083,数字电视基本包八折 21.2-合同产品,到期暂停状态,00,R2134,数字电视基本包八折 21.2-合同产品,2013-04-01 00:00:00,2018-03-31 23:59:59,2013-03-13 11:11:09,21.2,Y,YD,正常,217689782,0
2034302,EE级,2013-01-01 00:52:45,"数字电视8折(07年13.6元,08年21.2元）",数字电视,TO002409,整转包8折 (21.2元/月),到期暂停状态,NULL,NULL,NULL,2008-11-01 00:00:00,2012-12-31 23:59:59,2008-10-31 18:10:22,NULL,N,YD,正常,1000000864648,0
2034302,EE级,2018-03-18 15:54:43,数字电视,数字电视,BO005083,数字电视基本包八折 21.2-合同产品,正常状态,00,R2134,数字电视基本包八折 21.2-合同产品,2018-04-01 00:00:00,2023-03-31 23:59:59,2018-03-18 15:54:43,21.2,Y,YY,正常,2268768387,0
2034302,EE级,2013-01-01 00:52:44,基本包,数字电视,TO002409,整转包8折 (21.2元/月),到期暂停状态,NULL,NULL,NULL,2008-11-01 00:00:00,2012-12-31 23:59:59,2008-10-31 18:10:22,NULL,N,YD,正常,1000000864648,0
2034302,EE级,2016-07-22 09:12:19,基本包,数字电视,BO005083,数字电视基本包八折 21.2-合同产品,正常状态,NULL,NULL,NULL,2013-04-01 00:00:00,2018-03-31 23:59:59,2013-03-13 11:11:09,NULL,N,BY,正常,217689782,0
2034302,EE级,2016-07-22 09:12:19,数字电视,数字电视,BO005083,数字电视基本包八折 21.2-合同产品,正常状态,NULL,NULL,数字电视基本包八折 21.2-合同产品,2013-04-01 00:00:00,2018-03-31 23:59:59,2013-03-13 11:11:09,21.2,Y,BY,正常,217689782,0
2034302,EE级,2013-04-01 00:22:49,数字电视,数字电视,BO002327,整转包(月租26.5元),到期暂停状态,NULL,NULL,NULL,2013-01-01 00:00:00,2013-03-31 23:59:59,2012-12-31 22:49:40,26.5,Y,YD,正常,206498167,0
2034302,EE级,2013-01-01 00:52:45,数字电视,数字电视,TO002409,整转包8折 (21.2元/月),到期暂停状态,00,R1179,整转包8折 (21.2元/月),2008-11-01 00:00:00,2012-12-31 23:59:59,2008-10-31 18:10:22,21.2,Y,YD,正常,1000000864648,0
2035286,HC级,2010-02-01 02:16:10,有线电视,模拟有线电视,BO000569,有线电视－普通包(5元/月),到期暂停状态,00,R0369,有线电视－普通包(5元/月),2009-12-01 00:00:00,2010-01-31 23:59:59,2009-11-27 00:00:00,5,Y,YD,正常,1456454,0
2035286,HC级,2010-01-31 21:15:10,有线电视,模拟有线电视,BO000330,有线电视－普通包 (0元/月),正常状态,00,R1672,有线电视－普通包 (0元/月),2010-02-01 00:00:00,2030-01-01 23:59:59,2010-01-31 21:15:10,0,Y,YY,正常,76438271,0
2038847,EE级,2010-04-01 01:26:38,基本包,数字电视,GO004851,数字电视月租19.87,到期暂停状态,NULL,NULL,NULL,2009-03-01 00:00:00,2010-03-31 23:59:59,2009-02-28 00:00:00,NULL,N,YD,正常,654321,0
2038847,EE级,2017-06-30 14:54:27,数字电视,数字电视,GO004851,数字电视月租19.87,报停状态,00,R0913,数字电视月租19.87,2012-10-01 00:00:00,2017-09-30 23:59:59,2012-09-29 11:06:32,19.87,Y,YG,主动暂停,194601627,0
2038847,EE级,2013-09-15 11:21:04,数字电视,数字电视,GO004851,数字电视月租19.87,正常状态,NULL,NULL,NULL,2012-10-01 00:00:00,2017-09-30 23:59:59,2012-09-29 11:06:32,NULL,Y,BY,正常,194601627,0
2038847,EE级,2012-10-01 00:15:08,基本包,数字电视,BO002327,整转包(月租26.5元),到期暂停状态,NULL,NULL,NULL,2012-04-01 00:00:00,2012-09-30 23:59:59,2012-03-31 20:21:34,NULL,N,YD,正常,170566768,0
2038847,EE级,2011-04-01 00:08:34,基本包,数字电视,GO004851,数字电视月租19.87,到期暂停状态,NULL,NULL,NULL,2010-04-01 00:00:00,2011-03-31 23:59:59,2010-03-24 10:12:54,NULL,N,YD,正常,83013125,0
2038847,EE级,2011-04-01 00:08:34,数字电视,数字电视,GO004851,数字电视月租19.87,到期暂停状态,00,R0913,数字电视月租19.87,2010-04-01 00:00:00,2011-03-31 23:59:59,2010-03-24 10:12:54,19.87,Y,YD,主动暂停,83013125,0
2038847,EE级,2010-04-01 01:26:38,数字电视,数字电视,GO004851,数字电视月租19.87,到期暂停状态,00,R0913,数字电视月租19.87,2009-03-01 00:00:00,2010-03-31 23:59:59,2009-02-28 00:00:00,19.87,Y,YD,主动暂停,654321,0
2038847,EE级,2012-04-01 00:07:53,基本包,数字电视,GO004851,数字电视月租19.87,到期暂停状态,NULL,NULL,NULL,2011-04-01 00:00:00,2012-03-31 23:59:59,2011-03-29 11:50:58,NULL,N,YD,正常,125091505,0
2038847,EE级,2013-09-15 11:21:04,基本包,数字电视,GO004851,数字电视月租19.87,正常状态,NULL,NULL,NULL,2012-10-01 00:00:00,2017-09-30 23:59:59,2012-09-29 11:06:32,NULL,N,BY,正常,194601627,0
2038847,EE级,2012-04-01 00:07:53,数字电视,数字电视,GO004851,数字电视月租19.87,到期暂停状态,00,R0913,数字电视月租19.87,2011-04-01 00:00:00,2012-03-31 23:59:59,2011-03-29 11:50:58,19.87,Y,YD,主动暂停,125091505,0
2038847,EE级,2012-10-01 00:15:08,数字电视,数字电视,BO002327,整转包(月租26.5元),到期暂停状态,00,R1277,整转包(月租26.5元),2012-04-01 00:00:00,2012-09-30 23:59:59,2012-03-31 20:21:34,26.5,Y,YD,主动暂停,170566768,0
2040926,HE级,2012-11-01 00:18:22,风云剧场,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-04-23 00:00:00,2012-10-31 23:59:59,2012-04-23 09:43:52,NULL,N,YD,主动暂停,173946656,1
2040926,HE级,2012-11-01 00:18:23,国防军事,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-04-23 00:00:00,2012-10-31 23:59:59,2012-04-23 09:43:52,NULL,N,YD,主动暂停,173946656,1
2040926,HE级,2012-11-01 00:18:23,第一剧场,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-04-23 00:00:00,2012-10-31 23:59:59,2012-04-23 09:43:52,NULL,N,YD,主动暂停,173946656,1
2040926,HE级,2015-04-21 17:48:32,基本组_点播,互动电视,00065548,优惠购机一(499元)(26.5元/月),到期暂停状态,NULL,NULL,NULL,2012-04-23 00:00:00,2015-03-31 00:00:00,2012-04-23 09:43:52,NULL,N,YD,主动暂停,173946656,0
2040926,HE级,2016-07-12 16:40:35,互动虚拟包,互动电视,00065548,优惠购机一(499元)(26.5元/月),报停状态,NULL,NULL,NULL,2012-04-23 00:00:00,2050-01-01 00:00:00,2012-04-23 09:43:52,NULL,N,YG,主动暂停,173946656,0
2040926,HE级,2012-11-01 00:18:23,DOXTV,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-04-23 00:00:00,2012-10-31 23:59:59,2012-04-23 09:43:52,NULL,N,YD,主动暂停,173946656,1
