phone_no	owner_name	optdate	prodname	sm_name	offerid	offername	business_name	owner_code	prodprcid	prodprcname	effdate	expdate	orderdate	cost	mode_time	prodstatus	run_name	orderno	offertype
2036201	HC级	2017/5/25 10:53	标清直播基本包_广州	甜果电视	GZ122956	甜果标准包	正常状态	0	121521	甜果标准包-包月-26.5元	2017/6/1 0:00	2050/1/1 0:00	2017/5/25 10:53	26.5	Y	YY	正常	2199724133	0
2036201	HE级	2017/3/11 13:10	应用类点播组	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/3/11 13:10	2050/1/1 0:00	2017/3/11 13:10	NULL	N	YY	正常	2178577548	0
2036462	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2038136	HC级	2015/8/4 9:27	标清直播基本包_广州	互动电视	GD000326	互动+联合宽带-标准包	正常状态	0	R2934	互动+联合宽带-包月-26.5元-280购机	2015/8/4 9:27	2050/1/1 0:00	2015/8/4 9:27	26.5	Y	YY	正常	2082793746	0
2038136	HC级	2015/12/1 0:32	精彩点_点播(废)	互动电视	GZ122356	快乐点-4个月	到期暂停状态	0	120703	快乐点-4个月-100元	2015/8/4 9:27	2015/11/30 23:59	2015/8/4 9:27	100	Y	YD	正常	2082793746	1
2038136	HE级	2015/8/4 9:27	应用类点播组	互动电视	GD000326	互动+联合宽带-标准包	正常状态	NULL	NULL	NULL	2015/8/4 9:27	2050/1/1 0:00	2015/8/4 9:27	NULL	N	YY	正常	2082793746	0
2038136	HE级	2015/12/1 0:32	所有基本节目_时移	互动电视	GZ122356	快乐点-4个月	到期暂停状态	NULL	NULL	NULL	2015/8/4 9:27	2015/11/30 23:59	2015/8/4 9:27	NULL	N	YD	正常	2082793746	1
2038136	HC级	2015/8/4 9:27	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	正常状态	0	120303	支持单片点播权限(按片付费)	2015/8/4 9:27	2050/1/1 0:00	2015/8/4 9:27	0	Y	YY	正常	2082793746	1
2038136	HE级	2015/12/1 0:32	所有基本节目_回看	互动电视	GZ122356	快乐点-4个月	到期暂停状态	NULL	NULL	NULL	2015/8/4 9:27	2015/11/30 23:59	2015/8/4 9:27	NULL	N	YD	正常	2082793746	1
2038136	HE级	2015/8/4 9:27	标高清直播基本包_广州	互动电视	GD000326	互动+联合宽带-标准包	正常状态	NULL	NULL	NULL	2015/8/4 9:27	2050/1/1 0:00	2015/8/4 9:27	NULL	N	YY	正常	2082793746	0
2038136	HE级	2015/8/4 9:27	广州个人用户免费专区点播	互动电视	GD000326	互动+联合宽带-标准包	正常状态	NULL	NULL	NULL	2015/8/4 9:27	2050/1/1 0:00	2015/8/4 9:27	NULL	N	YY	正常	2082793746	0
2039231	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2042639	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2045669	HE级	2017/5/21 11:29	标清直播基本包_广州	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	26.5	Y	BY	正常	169710933	0
2045669	HE级	2012/5/1 0:06	个人高清娱乐组_点播	互动电视	66028	特惠点播包(0元一个月)	到期暂停状态	NULL	NULL	NULL	2012/3/19 10:51	2012/4/30 23:59	2012/3/19 10:51	NULL	N	YD	正常	169710933	1
2045669	HC级	2018/5/6 10:15	标清直播基本包_广州	互动电视	65548	优惠购机一(499元)(26.5元/月)	报停状态	0	R2628	互动499购机-26.5元	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	26.5	Y	YG	正常	169710933	0
2045669	HE级	2017/5/21 11:29	个人用户免费专区_点播	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	NULL	N	BY	正常	169710933	0
2045669	HE级	2012/5/1 0:06	全享点播组	互动电视	66028	特惠点播包(0元一个月)	到期暂停状态	NULL	NULL	NULL	2012/3/19 10:51	2012/4/30 23:59	2012/3/19 10:51	NULL	N	YD	正常	169710933	1
2045669	HE级	2012/5/1 0:06	个人高清电视剧_点播	互动电视	66028	特惠点播包(0元一个月)	到期暂停状态	NULL	NULL	NULL	2012/3/19 10:51	2012/4/30 23:59	2012/3/19 10:51	NULL	N	YD	正常	169710933	1
2045669	HE级	2017/5/21 11:29	标高清直播基本包_广州	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	NULL	N	BY	正常	169710933	0
2045669	HE级	2014/3/17 13:08	标高清直播基本包_广州	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	NULL	N	BY	正常	169710933	0
2045669	HE级	2012/5/1 0:06	缤纷影视_点播	互动电视	66028	特惠点播包(0元一个月)	到期暂停状态	NULL	NULL	NULL	2012/3/19 10:51	2012/4/30 23:59	2012/3/19 10:51	NULL	N	YD	正常	169710933	1
2045669	HE级	2012/10/1 0:14	第一剧场	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2012/9/30 23:59	2012/3/19 10:50	NULL	N	YD	正常	169710933	1
2045669	HE级	2017/5/21 11:29	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	正常状态	NULL	NULL	NULL	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	0	Y	BY	正常	169710933	1
2045669	HE级	2017/5/21 10:09	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	欠费暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	NULL	Y	YB	正常	169710933	1
2045669	HE级	2012/10/1 0:14	发现之旅	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2012/9/30 23:59	2012/3/19 10:50	NULL	N	YD	正常	169710933	1
2045669	HE级	2014/3/17 13:08	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	正常状态	NULL	NULL	NULL	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	NULL	Y	BY	正常	169710933	1
2045669	HC级	2012/5/1 0:06	互动虚拟包	互动电视	65656	粤港荟(0元/月)	到期暂停状态	0	R2633	粤港荟(0元/月)	2012/3/19 10:51	2012/4/30 23:59	2012/3/19 10:51	0	Y	YD	正常	169710933	1
2045669	HE级	2017/5/21 11:29	应用类_点播	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	NULL	N	BY	正常	169710933	0
2045669	HE级	2012/10/1 0:14	国防军事	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2012/9/30 23:59	2012/3/19 10:50	NULL	N	YD	正常	169710933	1
2045669	HE级	2017/5/21 10:09	标高清直播基本包_广州	互动电视	65548	优惠购机一(499元)(26.5元/月)	欠费暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	NULL	N	YB	正常	169710933	0
2045669	HC级	2018/5/1 0:39	所有基本节目_时移	互动电视	GZ101373	快乐点-1月-0元-免费体验	到期暂停状态	0	121726	快乐点-1月-0元-免费体验	2018/4/6 0:00	2018/4/30 23:59	2018/4/6 14:15	0	Y	YD	正常	2274284682	1
2045669	HE级	2012/10/1 0:14	DOXTV	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2012/9/30 23:59	2012/3/19 10:50	NULL	N	YD	正常	169710933	1
2045669	HE级	2012/5/1 0:06	粤港荟点播组	互动电视	65656	粤港荟(0元/月)	到期暂停状态	NULL	NULL	NULL	2012/3/19 10:51	2012/4/30 23:59	2012/3/19 10:51	NULL	N	YD	正常	169710933	1
2045669	HE级	2012/10/1 0:14	风云足球	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2012/9/30 23:59	2012/3/19 10:50	NULL	N	YD	正常	169710933	1
2045669	HE级	2014/3/17 13:08	个人用户免费专区_点播	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	NULL	N	BY	正常	169710933	0
2045669	HE级	2015/4/21 17:48	基本组_点播	互动电视	65548	优惠购机一(499元)(26.5元/月)	到期暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2015/3/31 0:00	2012/3/19 10:50	NULL	N	YD	正常	169710933	0
2045669	HE级	2012/5/1 0:06	所有基本节目_时移	互动电视	GZ100736	全时移回看-1月-0元	到期暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2012/4/30 23:59	2012/3/19 10:50	NULL	N	YD	正常	169710933	1
2045669	HC级	2018/5/6 10:15	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	报停状态	0	R3259	0资费	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	0	Y	YG	正常	169710933	1
2045669	HE级	2012/10/1 0:14	东方财经	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2012/9/30 23:59	2012/3/19 10:50	NULL	N	YD	正常	169710933	1
2045669	HE级	2012/5/1 0:06	个人高清电影_点播	互动电视	66028	特惠点播包(0元一个月)	到期暂停状态	NULL	NULL	NULL	2012/3/19 10:51	2012/4/30 23:59	2012/3/19 10:51	NULL	N	YD	正常	169710933	1
2045669	HE级	2012/5/1 0:06	热播用户组	互动电视	66028	特惠点播包(0元一个月)	到期暂停状态	NULL	NULL	NULL	2012/3/19 10:51	2012/4/30 23:59	2012/3/19 10:51	NULL	N	YD	正常	169710933	1
2045669	HE级	2012/10/1 0:14	全纪实	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2012/9/30 23:59	2012/3/19 10:50	NULL	N	YD	正常	169710933	1
2045669	HE级	2017/5/21 11:29	互动虚拟包	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/19 0:00	2030/12/31 23:59	2012/3/19 10:50	NULL	N	BY	正常	169710933	0
2045669	HE级	2014/3/17 13:08	标清直播基本包_广州	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	NULL	Y	BY	正常	169710933	0
2045669	HE级	2014/3/17 13:08	互动虚拟包	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/19 0:00	2030/12/31 23:59	2012/3/19 10:50	NULL	N	BY	正常	169710933	0
2045669	HE级	2012/10/1 0:14	风云剧场	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2012/9/30 23:59	2012/3/19 10:50	NULL	N	YD	正常	169710933	1
2045669	HE级	2017/5/21 10:09	互动虚拟包	互动电视	65548	优惠购机一(499元)(26.5元/月)	欠费暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2030/12/31 23:59	2012/3/19 10:50	NULL	N	YB	正常	169710933	0
2045669	HE级	2014/3/17 13:08	应用类_点播	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	NULL	N	BY	正常	169710933	0
2045669	HE级	2017/5/21 10:09	标清直播基本包_广州	互动电视	65548	优惠购机一(499元)(26.5元/月)	欠费暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	NULL	Y	YB	正常	169710933	0
2045669	HE级	2017/5/21 10:09	应用类_点播	互动电视	65548	优惠购机一(499元)(26.5元/月)	欠费暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	NULL	N	YB	正常	169710933	0
2045669	HE级	2012/5/1 0:06	个人高清体育_点播	互动电视	66028	特惠点播包(0元一个月)	到期暂停状态	NULL	NULL	NULL	2012/3/19 10:51	2012/4/30 23:59	2012/3/19 10:51	NULL	N	YD	正常	169710933	1
2045669	HE级	2012/10/1 0:14	收藏天下	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2012/9/30 23:59	2012/3/19 10:50	NULL	N	YD	正常	169710933	1
2045669	HC级	2012/10/1 0:14	劲爆体育	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	0	R2409	十套付费节目(0元/半年)	2012/3/19 0:00	2012/9/30 23:59	2012/3/19 10:50	0	Y	YD	正常	169710933	1
2045669	HC级	2012/5/1 0:06	所有基本节目_回看	互动电视	GZ100736	全时移回看-1月-0元	到期暂停状态	0	R2693	全时移回看包(0元一个月)	2012/3/19 0:00	2012/4/30 23:59	2012/3/19 10:50	0	Y	YD	正常	169710933	1
2045669	HE级	2017/5/21 10:09	个人用户免费专区_点播	互动电视	65548	优惠购机一(499元)(26.5元/月)	欠费暂停状态	NULL	NULL	NULL	2012/3/19 0:00	2050/1/1 0:00	2012/3/19 10:50	NULL	N	YB	正常	169710933	0
2045669	HE级	2012/5/1 0:06	个人用户高清纪实_点播	互动电视	66028	特惠点播包(0元一个月)	到期暂停状态	NULL	NULL	NULL	2012/3/19 10:51	2012/4/30 23:59	2012/3/19 10:51	NULL	N	YD	正常	169710933	1
2048582	HE级	2012/12/29 14:24	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	正常状态	0	R3259	0资费	2012/12/29 0:00	2050/1/1 0:00	2012/12/29 14:24	0	Y	YY	正常	206216660	1
2048582	HE级	2013/2/1 0:08	所有基本节目_时移	互动电视	GZ100736	全时移回看-1月-0元	到期暂停状态	NULL	NULL	NULL	2012/12/29 0:00	2013/1/31 23:59	2012/12/29 14:24	NULL	N	YD	正常	206216660	1
2048582	HE级	2012/12/29 14:24	个人用户免费专区_点播	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/12/29 0:00	2050/1/1 0:00	2012/12/29 14:24	NULL	N	YY	正常	206216660	0
2048582	HE级	2012/12/29 14:24	互动虚拟包	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/12/29 0:00	2050/1/1 0:00	2012/12/29 14:24	NULL	N	YY	正常	206216660	0
2048582	HE级	2012/12/29 14:24	标高清直播基本包_广州	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/12/29 0:00	2050/1/1 0:00	2012/12/29 14:24	NULL	N	YY	正常	206216660	0
2048582	HE级	2012/12/29 14:24	应用类_点播	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/12/29 0:00	2050/1/1 0:00	2012/12/29 14:24	NULL	N	YY	正常	206216660	0
2048582	HC级	2012/12/29 14:24	标清直播基本包_广州	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	0	R2628	互动499购机-26.5元	2012/12/29 0:00	2050/1/1 0:00	2012/12/29 14:24	26.5	Y	YY	正常	206216660	0
2048582	HE级	2015/4/21 17:48	基本组_点播	互动电视	65548	优惠购机一(499元)(26.5元/月)	到期暂停状态	NULL	NULL	NULL	2012/12/29 0:00	2015/3/31 0:00	2012/12/29 14:24	NULL	N	YD	正常	206216660	0
2048582	HE级	2013/2/1 0:08	所有基本节目_回看	互动电视	GZ100736	全时移回看-1月-0元	到期暂停状态	0	R2693	全时移回看包(0元一个月)	2012/12/29 0:00	2013/1/31 23:59	2012/12/29 14:24	0	Y	YD	正常	206216660	1
2048582	HE级	2013/2/2 21:15	所有基本节目_时移	互动电视	GZ100739	全时移回看-包月-20元	正常状态	NULL	NULL	NULL	2013/2/2 0:00	2050/1/1 0:00	2013/2/2 21:15	NULL	N	YY	正常	211747362	1
2048582	HE级	2013/2/2 21:15	所有基本节目_回看	互动电视	GZ100739	全时移回看-包月-20元	正常状态	0	R2696	全时移回看包(20元/月)	2013/2/2 0:00	2050/1/1 0:00	2013/2/2 21:15	20	Y	YY	正常	211747362	1
2005557	HC级	2013/11/6 22:18	有线电视	模拟有线电视	BO000565	有线电视－普通包(月租0元)	正常状态	0	R0365	有线电视－普通包(月租0元)	2013/11/6 0:00	2050/1/1 0:00	2013/11/6 22:18	0	Y	YY	正常	251128635	0
2017374	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2018772	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019048	HC级	2018/1/19 13:58	标清直播基本包_广州	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	0	NULL	NULL	2017/10/18 16:51	2018/1/31 23:59	2017/10/18 16:51	49	Y	YY	正常	2233346702	0
2019048	HC级	2017/10/18 16:51	广州个人用户免费专区点播	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/10/18 16:51	2050/1/1 0:00	2017/10/18 16:51	NULL	N	YY	正常	2233346702	0
2019048	HC级	2017/10/18 16:51	标高清直播基本包_广州	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/10/18 16:51	2050/1/1 0:00	2017/10/18 16:51	NULL	N	YY	正常	2233346702	0
2019048	HC级	2017/10/18 16:51	精彩点_点播	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/10/18 16:51	2050/1/1 0:00	2017/10/18 16:51	NULL	N	YY	正常	2233346702	0
2019048	HC级	2017/10/18 16:51	CNTV	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/10/18 16:51	2050/1/1 0:00	2017/10/18 16:51	NULL	N	YY	正常	2233346702	0
2019048	HC级	2018/2/1 0:21	互动空指令产品	甜果电视	GZ123387	月享套餐前3月优惠	到期暂停状态	0	121966	月享套餐前3月优惠	2017/10/18 16:51	2018/1/31 23:59	2017/10/18 16:51	0	Y	YD	正常	2233346702	1
2019048	HC级	2017/10/18 16:51	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	正常状态	0	120303	支持单片点播权限(按片付费)	2017/10/18 16:51	2050/1/1 0:00	2017/10/18 16:51	0	Y	YY	正常	2233346702	1
2019048	HC级	2017/10/18 16:51	所有基本节目_回看	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/10/18 16:51	2050/1/1 0:00	2017/10/18 16:51	NULL	N	YY	正常	2233346702	0
2019048	HC级	2017/10/18 16:51	精彩点(国安)	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/10/18 16:51	2050/1/1 0:00	2017/10/18 16:51	NULL	N	YY	正常	2233346702	0
2019048	HC级	2017/10/18 16:51	标清直播基本包_广州	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/10/18 16:51	2050/1/1 0:00	2017/10/18 16:51	49	Y	YY	正常	2233346702	0
2019048	HC级	2018/1/19 13:59	标清直播基本包_广州	甜果电视	GZ122956	甜果标准包	正常状态	0	121521	甜果标准包-包月-26.5元	2018/2/1 0:00	2050/1/1 0:00	2018/1/19 13:59	26.5	Y	YY	正常	2254268111	0
2019048	HC级	2017/10/18 16:51	18套付费频道	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/10/18 16:51	2050/1/1 0:00	2017/10/18 16:51	NULL	N	YY	正常	2233346702	0
2019048	HC级	2017/10/18 16:51	生活圈应用(国安)	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/10/18 16:51	2050/1/1 0:00	2017/10/18 16:51	NULL	N	YY	正常	2233346702	0
2019048	HC级	2017/10/18 16:51	甜果基本包	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/10/18 16:51	2050/1/1 0:00	2017/10/18 16:51	NULL	N	YY	正常	2233346702	0
2019048	HC级	2017/10/18 16:51	互动应用组	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/10/18 16:51	2050/1/1 0:00	2017/10/18 16:51	NULL	N	YY	正常	2233346702	0
2019048	HC级	2017/10/18 16:51	应用_月享	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/10/18 16:51	2050/1/1 0:00	2017/10/18 16:51	NULL	N	YY	正常	2233346702	0
2019048	HC级	2017/10/18 16:51	互动空指令产品	甜果电视	GZ123387	月享套餐前3月优惠	正常状态	0	NULL	NULL	2017/10/18 16:51	2018/1/31 23:59	2017/10/18 16:51	0	Y	YY	正常	2233346702	1
2019048	HC级	2017/10/18 16:51	所有基本节目_时移	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/10/18 16:51	2050/1/1 0:00	2017/10/18 16:51	NULL	N	YY	正常	2233346702	0
2019048	HC级	2018/2/1 0:21	标清直播基本包_广州	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	0	121983	甜果+联合宽带-49包-17年月享	2017/10/18 16:51	2018/1/31 23:59	2017/10/18 16:51	49	Y	YD	正常	2233346702	0
2019192	HE级	2013/2/23 11:30	互动虚拟包	互动电视	107092	预存入网(600元)(26.5元/月)-捆绑时移回看包月	正常状态	NULL	NULL	NULL	2013/2/23 0:00	2050/1/1 0:00	2013/2/23 11:30	NULL	N	YY	正常	210787946	0
2019192	HE级	2015/11/1 0:21	精彩点_点播	互动电视	GZ101373	快乐点-1月-0元-免费体验	到期暂停状态	NULL	NULL	NULL	2015/10/6 0:00	2015/10/31 23:59	2015/10/6 9:27	NULL	N	YD	正常	2091669337	1
2019192	HE级	2013/2/23 11:30	标高清直播基本包_广州	互动电视	107092	预存入网(600元)(26.5元/月)-捆绑时移回看包月	正常状态	0	R1979	预存入网(600元)(26.5元/月)-捆绑时移回看包月	2013/2/23 0:00	2050/1/1 0:00	2013/2/23 11:30	26.5	Y	YY	正常	210787946	0
2019192	HE级	2016/5/2 5:00	所有基本节目_回看	数字电视	GZ122498	全时移回看+付费频道体验包-7天	到期暂停状态	NULL	NULL	NULL	2016/4/24 0:00	2016/5/1 23:59	2016/4/24 15:32	NULL	N	YD	正常	2124545088	1
2019192	HE级	2015/11/1 0:21	所有基本节目_回看	互动电视	GZ101373	快乐点-1月-0元-免费体验	到期暂停状态	NULL	NULL	NULL	2015/10/6 0:00	2015/10/31 23:59	2015/10/6 9:27	NULL	N	YD	正常	2091669337	1
2019192	HC级	2015/11/1 0:21	所有基本节目_时移	互动电视	GZ101373	快乐点-1月-0元-免费体验	到期暂停状态	0	R2954	快乐点(0元/月)	2015/10/6 0:00	2015/10/31 23:59	2015/10/6 9:27	0	Y	YD	正常	2091669337	1
2019192	HE级	2013/2/23 11:30	个人用户免费专区_点播	互动电视	107092	预存入网(600元)(26.5元/月)-捆绑时移回看包月	正常状态	NULL	NULL	NULL	2013/2/23 0:00	2050/1/1 0:00	2013/2/23 11:30	NULL	N	YY	正常	210787946	0
2019192	HE级	2013/2/23 11:30	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	正常状态	0	R3259	0资费	2013/2/23 0:00	2050/1/1 0:00	2013/2/23 11:30	0	Y	YY	正常	210787946	1
2019192	HE级	2016/5/2 5:00	直播A	数字电视	GZ122498	全时移回看+付费频道体验包-7天	到期暂停状态	0	121081	直播108-高清英超-新视觉-7天体验	2016/4/24 0:00	2016/5/1 23:59	2016/4/24 15:32	0	Y	YD	正常	2124545088	1
2019192	HE级	2016/5/2 5:00	新视觉	数字电视	GZ122498	全时移回看+付费频道体验包-7天	到期暂停状态	NULL	NULL	NULL	2016/4/24 0:00	2016/5/1 23:59	2016/4/24 15:32	NULL	N	YD	正常	2124545088	1
2019192	HE级	2016/5/2 5:00	直播B	数字电视	GZ122498	全时移回看+付费频道体验包-7天	到期暂停状态	NULL	NULL	NULL	2016/4/24 0:00	2016/5/1 23:59	2016/4/24 15:32	NULL	N	YD	正常	2124545088	1
2019192	HE级	2013/2/23 11:30	标清直播基本包_广州	互动电视	107092	预存入网(600元)(26.5元/月)-捆绑时移回看包月	正常状态	NULL	NULL	NULL	2013/2/23 0:00	2050/1/1 0:00	2013/2/23 11:30	NULL	N	YY	正常	210787946	0
2019192	HE级	2016/4/24 15:32	所有基本节目_时移	互动电视	GZ100739	全时移回看-包月-20元	正常状态	NULL	NULL	NULL	2013/2/23 0:00	2049/12/31 23:59	2013/2/23 11:30	NULL	N	YY	正常	210787946	1
2019192	HE级	2013/2/23 11:30	应用类_点播	互动电视	107092	预存入网(600元)(26.5元/月)-捆绑时移回看包月	正常状态	NULL	NULL	NULL	2013/2/23 0:00	2050/1/1 0:00	2013/2/23 11:30	NULL	N	YY	正常	210787946	0
2019192	HE级	2016/4/24 15:32	所有基本节目_回看	互动电视	GZ100739	全时移回看-包月-20元	正常状态	0	R2696	全时移回看包(20元/月)	2013/2/23 0:00	2049/12/31 23:59	2013/2/23 11:30	20	Y	YY	正常	210787946	1
2019192	HE级	2016/5/2 5:00	所有基本节目_时移	数字电视	GZ122498	全时移回看+付费频道体验包-7天	到期暂停状态	NULL	NULL	NULL	2016/4/24 0:00	2016/5/1 23:59	2016/4/24 15:32	NULL	N	YD	正常	2124545088	1
2019192	HE级	2015/4/22 9:30	基本组_点播	互动电视	107092	预存入网(600元)(26.5元/月)-捆绑时移回看包月	到期暂停状态	NULL	NULL	NULL	2013/2/23 0:00	2015/3/31 0:00	2013/2/23 11:30	NULL	N	YD	正常	210787946	0
2027718	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2032785	HC级	2010/1/26 10:57	有线电视	模拟有线电视	BO000569	有线电视－普通包(5元/月)	报停状态	0	R0369	有线电视－普通包(5元/月)	2009/12/1 0:00	2010/1/31 23:59	2009/11/27 0:00	5	Y	AG	主动暂停	1456454	0
2032785	HC级	2010/1/31 21:15	有线电视	模拟有线电视	BO000330	有线电视－普通包 (0元/月)	报停状态	0	R1672	有线电视－普通包 (0元/月)	2010/2/1 0:00	2030/1/1 23:59	2010/1/31 21:15	0	Y	YG	主动暂停	76438271	0
2034948	HC级	2010/1/26 10:57	有线电视	模拟有线电视	BO000569	有线电视－普通包(5元/月)	销户状态	0	R0369	有线电视－普通包(5元/月)	2009/12/1 0:00	2010/1/31 23:59	2009/11/27 0:00	5	Y	AI	主动销户	1456454	0
2035368	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2036277	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
